Order_Date,Ship_Date,Product_Type,Product_Sub_Category,Unit_Price,QtyOrdered,Profit,Sales
2011-10-09,2011-10-11,Processed Meat,Jelly Fish,11.33,18,-13.176,200.64
2011-10-09,2011-10-16,Processed Meat,Fresh Water Eel,178.47,4,173.7972,715.2
2011-10-12,2011-10-14,Processed Meat,Jelly Fish,4.48,4,472.9752,40.16
2011-10-12,2011-10-13,Canned Foods,Assorted Fruits,20.95,18,253.13579999999996,372.02
2011-10-12,2011-10-14,Processed Meat,Oysters (Clam),4.13,1,805.758,3.92
2011-10-12,2011-10-13,Processed Meat,Smoked Salmon,4.73,10,20.076,45.51
2011-10-12,2011-10-13,Processed Meat,Fresh Water Eel,419.19,1,698.43,397.64
2011-10-16,2011-10-20,Processed Meat,Bacon,304.99,15,3189.1247999999996,4621.92
2011-10-18,2011-10-20,Canned Foods,Assorted Fruits,15.98,2,14.502,34.36
2011-10-18,2011-10-23,Canned Foods,Assorted Fruits,40.96,1,508.23599999999993,41.58
2011-10-18,2011-10-20,Preserved Food,Marmalade,5.08,14,16.799200000000003,68.47
2011-10-21,2011-10-22,Processed Meat,Bacon,19.35,6,161.56199999999998,119.26
2011-10-22,2011-10-23,Canned Foods,Wild Berry,3499.99,14,228.09040000000022,50332.66
2011-10-22,2011-10-24,Processed Meat,Fresh Water Eel,167.27,11,-373.476,1991.72
2011-10-24,2011-10-26,Processed Meat,Smoked Salmon,7.4,9,31.5652,65.29
2011-10-26,2011-10-27,Processed Meat,Fresh Water Eel,34.76,4,-15.1416,139.89
2011-10-26,2011-10-28,Preserved Food,Jams,15.23,4,-173.22119999999998,77.11
2011-10-29,2011-10-31,Preserved Food,Pickle,120.98,14,-826.74,1701.21
2011-10-29,2011-10-30,Processed Meat,Smoked Salmon,5.98,20,80.838,113.3
2011-10-30,2011-11-01,Processed Meat,Jelly Fish,14.42,9,-28.3157,141.82
2011-10-30,2011-11-01,Processed Meat,Bacon,420.98,16,899.975155,6983.56
2011-10-30,2011-10-30,Preserved Food,Jams,31.76,17,-1349.3412,565.68
2011-10-30,2011-10-31,Processed Meat,Bacon,4.57,16,-123.91434000000001,72.34
2011-10-30,2011-10-30,Processed Meat,Smoked Salmon,6.88,20,68.14439999999999,132.7
2011-10-30,2011-10-30,Processed Meat,Foie Gras,2.52,7,-44.873999999999995,20.68
2011-10-30,2011-11-06,Processed Meat,Foie Gras,43.98,19,128.4596,756.03
2011-10-31,2011-11-02,Processed Meat,Foie Gras,2.88,83,15.0,236.19
2011-10-31,2011-11-02,Processed Meat,Bacon,4.91,18,3130.3601999999996,93.34
2011-10-31,2011-11-02,Processed Meat,Smoked Salmon,19.98,22,-265.062,472.62
2011-10-31,2011-10-31,Canned Foods,Quail Eggs,45.99,11,156.92256,444.34
2011-11-01,2011-11-03,Canned Foods,Assorted Fruits,8.12,9,-155.638,71.01
2011-11-01,2011-11-05,Canned Foods,Sliced Pineapple,96.45,7,-446.964,659.58
2011-11-01,2011-11-08,Processed Meat,Jelly Fish,25.98,4,-2.184,102.87
2011-11-01,2011-11-05,Processed Meat,Tuna,3.55,1,-49.7168,4.97
2011-11-01,2011-11-02,Processed Meat,Foie Gras,5.85,32,27.94,198.02
2011-11-03,2011-11-04,Canned Foods,Sliced Pineapple,808.49,3,-1748.3433,2383.74
2011-11-04,2011-11-09,Preserved Food,Pickle,150.98,30,153.81000000000017,4531.85
2011-11-04,2011-11-06,Processed Meat,Foie Gras,5.84,30,95.76600000000002,179.68
2011-11-08,2011-11-09,Canned Foods,Sliced Pineapple,150.98,38,-186.074,5647.74
2011-11-09,2011-11-11,Preserved Food,Marmalade,37.93,20,-574.546,729.6
2011-11-09,2011-11-11,Processed Meat,Smoked Salmon,4.98,8,395.328,44.35
2011-11-09,2011-11-09,Canned Foods,Quail Eggs,85.99,21,821.454,1538.48
2011-11-11,2011-11-12,Preserved Food,Marmalade,14.34,36,284.52600000000007,519.23
2011-11-11,2011-11-12,Processed Meat,Smoked Salmon,30.98,37,859.2638999999999,1245.31
2011-11-12,2011-11-13,Processed Meat,Smoked Salmon,11.34,13,27.5,148.69
2011-11-12,2011-11-14,Canned Foods,Quail Eggs,65.99,36,581.5062,1860.26
2011-11-13,2011-11-15,Processed Meat,Fresh Water Eel,167.27,33,100.41000000000014,5705.18
2011-11-14,2011-11-15,Processed Meat,Jelly Fish,294.62,10,75.67559999999999,3127.18
2011-11-14,2011-11-15,Processed Meat,Jelly Fish,60.97,8,169.392,487.43
2011-11-16,2011-11-17,Processed Meat,Bacon,8.85,5,1.3915000000000006,53.64
2011-11-16,2011-11-18,Canned Foods,Wild Berry,449.99,9,53.32480000000004,4129.7
2011-11-16,2011-11-23,Preserved Food,Sundried Tomatoes,218.08,30,-132.10399999999998,6226.83
2011-11-17,2011-11-18,Processed Meat,Jelly Fish,232.58,33,5466.3939,7922.31
2011-11-17,2011-11-20,Processed Meat,Tuna,2.62,31,176.65800000000002,83.49
2011-11-19,2011-11-21,Processed Meat,Smoked Salmon,2.18,51,-81.08,128.18
2011-11-19,2011-11-21,Processed Meat,Fresh Water Eel,20.98,160,112.22,3607.56
2011-11-19,2011-11-21,Processed Meat,Smoked Salmon,2.18,13,16.216000000000008,32.67
2011-11-19,2011-11-21,Processed Meat,Fresh Water Eel,20.98,40,246.88400000000001,901.89
2011-11-20,2011-11-20,Preserved Food,Marmalade,105.34,13,930.8168999999999,1349.01
2011-11-22,2011-11-24,Processed Meat,Caviar,9.78,11,4133.016,120.26
2011-11-22,2011-11-29,Canned Foods,Quail Eggs,195.99,8,89.48280000000011,1261.29
2011-11-22,2011-11-23,Canned Foods,Assorted Fruits,0.99,9,5.532000000000007,11.06
2011-11-23,2011-11-25,Processed Meat,Pacific Squid,6.84,30,3.414,206.94
2011-11-23,2011-11-24,Processed Meat,Foie Gras,5.84,25,150.28199999999998,140.55
2011-11-23,2011-11-23,Preserved Food,Jams,286.85,26,-132.70600000000002,7582.99
2011-11-24,2011-11-26,Processed Meat,Bacon,6.37,17,93.10199999999999,115.65
2011-11-24,2011-11-25,Canned Foods,Quail Eggs,35.99,24,-266.574,755.57
2011-11-26,2011-11-27,Canned Foods,Sliced Pineapple,500.98,29,8917.7187,12924.23
2011-11-27,2011-12-01,Canned Foods,Quail Eggs,65.99,20,-176.12,1158.91
2011-11-27,2011-12-04,Canned Foods,Quail Eggs,65.99,17,-15.176,864.7
2011-11-29,2011-11-30,Processed Meat,Bacon,30.56,3,-21.1715,94.34
2011-11-29,2011-12-01,Canned Foods,Sliced Pineapple,9.49,2,-40.334,24.53
2011-11-29,2011-12-01,Processed Meat,Foie Gras,6.08,16,-484.288,95.33
2011-11-30,2011-12-01,Processed Meat,Foie Gras,2.28,26,403.16940000000005,62.69
2011-12-01,2011-12-03,Preserved Food,Marmalade,22.23,2,3.945,47.22
2011-12-01,2011-12-02,Canned Foods,Assorted Fruits,8.33,19,1336.734,165.44
2011-12-02,2011-12-03,Preserved Food,Pickle,58.14,6,-113.12,377.47
2011-12-05,2011-12-07,Processed Meat,Smoked Salmon,19.98,1,-13.535,28.96
2011-12-06,2011-12-07,Processed Meat,Bacon,22.38,18,-24.612,392.85
2011-12-09,2011-12-10,Canned Foods,Assorted Fruits,8.12,22,-43.7,174.1
2011-12-12,2011-12-13,Preserved Food,Pickle,81.94,15,-298.9,1321.44
2011-12-12,2011-12-13,Processed Meat,Bacon,1.88,15,117.02399999999999,29.07
2011-12-12,2011-12-13,Processed Meat,Foie Gras,8.14,11,5.196,84.76
2011-12-15,2011-12-17,Processed Meat,Smoked Salmon,3.71,26,-1.06,95.75
2011-12-15,2011-12-17,Processed Meat,Smoked Salmon,3.71,6,-0.53,22.1
2011-12-16,2011-12-18,Canned Foods,Quail Eggs,125.99,4,-129.426,424.67
2011-12-17,2011-12-19,Processed Meat,Smoked Salmon,18.97,23,61.905,405.56
2011-12-17,2011-12-18,Preserved Food,Sundried Tomatoes,122.99,19,-525.896,2485.59
2011-12-17,2011-12-17,Canned Foods,Quail Eggs,65.99,8,70.6455,439.97
2011-12-18,2011-12-20,Processed Meat,Tuna,1.14,19,-0.73,21.9
2011-12-19,2011-12-23,Preserved Food,Marmalade,14.34,24,38.9672,343.07
2011-12-20,2011-12-21,Processed Meat,Caviar,4.42,3,108.52799999999999,15.25
2011-12-20,2011-12-21,Preserved Food,Pickle,100.98,12,55.41,1287.55
2011-12-21,2011-12-21,Processed Meat,Jelly Fish,78.65,13,730.2752999999999,1058.37
2011-12-21,2011-12-26,Processed Meat,Oysters (Clam),3.75,23,59.008799999999994,85.52
2011-12-21,2011-12-30,Canned Foods,Quail Eggs,65.99,16,84.21,917.66
2011-12-22,2011-12-24,Canned Foods,Assorted Fruits,30.98,19,-77.89,587.67
2011-12-26,2011-12-26,Processed Meat,Bacon,15.99,16,-190.42800000000003,252.35
2011-12-26,2011-12-27,Processed Meat,Smoked Salmon,4.98,1,4305.672,5.73
2011-12-26,2012-01-14,Canned Foods,Quail Eggs,125.99,20,2.4779999999999998,2180.31
2011-12-26,2011-12-26,Processed Meat,Foie Gras,3.38,2,3.3000000000000003,8.53
2011-12-26,2011-12-27,Processed Meat,Foie Gras,11.66,19,-91.875,206.97
2011-12-26,2011-12-28,Canned Foods,Quail Eggs,115.99,11,-757.8648000000001,1069.11
2011-12-27,2011-12-29,Processed Meat,Foie Gras,36.55,16,391.305,619.17
2011-12-30,2012-01-16,Preserved Food,Sundried Tomatoes,130.98,83,-423.77,10671.2
2011-12-30,2012-01-10,Processed Meat,Smoked Salmon,55.98,41,469.69,2109.51
2011-12-30,2012-01-27,Canned Foods,Quail Eggs,115.99,65,727.362,6013.69
2011-12-30,2012-03-31,Processed Meat,Foie Gras,2.21,10,5.82,22.35
2011-12-30,2012-01-16,Preserved Food,Sundried Tomatoes,130.98,21,-211.885,2699.94
2011-12-30,2012-01-10,Processed Meat,Smoked Salmon,55.98,10,355.01189999999997,514.51
2011-12-30,2012-01-27,Canned Foods,Quail Eggs,115.99,16,1021.4001,1480.29
2011-12-31,2011-12-31,Preserved Food,Marmalade,20.28,1,19.368299999999998,28.07
2011-12-31,2012-01-01,Processed Meat,Smoked Salmon,11.34,12,60.045,138.05
2012-01-03,2012-01-07,Processed Meat,Jelly Fish,3.25,3,-468.3976,26.55
2012-01-03,2012-01-07,Processed Meat,Caviar,60.98,7,248.06399999999996,427.68
2012-01-04,2012-01-04,Preserved Food,Marmalade,2.08,29,-147.376,68.48
2012-01-04,2012-01-08,Processed Meat,Jelly Fish,8.67,6,4714.848,50.75
2012-01-04,2012-01-09,Preserved Food,Jams,280.98,10,3541.8516,2230.38
2012-01-05,2012-01-06,Preserved Food,Pickle,81.94,1,-262.0864,95.48
2012-01-05,2012-01-07,Processed Meat,Smoked Salmon,37.94,4,108.8406,157.74
2012-01-06,2012-01-07,Processed Meat,Bacon,6.37,53,-115.6808,346.83
2012-01-06,2012-01-08,Preserved Food,Sundried Tomatoes,500.98,36,1363.316,16718.7
2012-01-08,2012-01-10,Preserved Food,Marmalade,29.18,30,129.15200000000002,918.08
2012-01-08,2012-01-09,Canned Foods,Quail Eggs,66.99,32,66.546,1961.35
2012-01-08,2012-01-09,Canned Foods,Quail Eggs,115.99,13,21.1716,1320.74
2012-01-08,2012-01-12,Canned Foods,Assorted Fruits,4.89,10,-172.79399999999998,46.34
2012-01-09,2012-01-09,Preserved Food,Marmalade,46.94,2,1.416,95.42
2012-01-09,2012-01-16,Processed Meat,Bacon,16.74,14,-27.273400000000002,234.94
2012-01-09,2012-01-11,Preserved Food,Sundried Tomatoes,122.99,13,-7.224,1630.34
2012-01-11,2012-01-13,Preserved Food,Pickle,130.98,13,-1021.9459999999999,1734.25
2012-01-11,2012-01-11,Canned Foods,Assorted Fruits,30.97,6,-19.902,197.72
2012-01-16,2012-01-16,Processed Meat,Oysters (Clam),3.69,13,6.168000000000001,49.43
2012-01-19,2012-01-19,Processed Meat,Foie Gras,4.28,52,-21.0007,204.11
2012-01-19,2012-01-21,Canned Foods,Quail Eggs,20.99,4,1652.4969,69.22
2012-01-21,2012-01-21,Canned Foods,Assorted Fruits,15.98,7,83.2692,120.68
2012-01-21,2012-01-22,Preserved Food,Sundried Tomatoes,258.98,1,43.914,249.25
2012-01-23,2012-01-24,Processed Meat,Foie Gras,9.85,46,-17.568,444.46
2012-01-24,2012-01-26,Processed Meat,Oysters (Clam),3.69,4,-0.048000000000000397,14.96
2012-01-24,2012-01-26,Processed Meat,Foie Gras,3.85,4,-2.544,15.69
2012-01-26,2012-01-27,Processed Meat,Bacon,4.82,5,-75.12168,24.27
2012-01-28,2012-02-01,Processed Meat,Smoked Salmon,11.34,5,-101.1964,59.33
2012-01-28,2012-02-01,Canned Foods,Sliced Pineapple,297.64,11,-73.78139999999999,3253.09
2012-01-30,2012-01-31,Preserved Food,Marmalade,7.38,10,0.748,79.11
2012-01-31,2012-02-02,Processed Meat,Jelly Fish,123.38,4,-117.25,497.63
2012-02-01,2012-02-02,Canned Foods,Quail Eggs,95.99,12,34.8,993.98
2012-02-02,2012-02-04,Processed Meat,Bacon,5.94,7,-169.165,42.34
2012-02-02,2012-02-03,Preserved Food,Marmalade,39.98,1,30.242699999999996,43.83
2012-02-02,2012-02-02,Preserved Food,Marmalade,194.3,11,1560.8627999999999,2262.12
2012-02-02,2012-02-02,Processed Meat,Fresh Water Eel,6.98,6,-197.13,41.48
2012-02-03,2012-02-05,Processed Meat,Jelly Fish,8.67,13,2.71,116.54
2012-02-04,2012-02-05,Preserved Food,Sundried Tomatoes,300.98,3,-63.406,834.22
2012-02-05,2012-02-06,Canned Foods,Sliced Pineapple,500.97,1,626.058,522.27
2012-02-05,2012-02-05,Processed Meat,Foie Gras,21.38,8,-2519.09,164.27
2012-02-05,2012-02-05,Canned Foods,Quail Eggs,28.99,5,7.656,129.0
2012-02-05,2012-02-07,Canned Foods,Sliced Pineapple,400.97,12,-117.124,4780.84
2012-02-05,2012-02-09,Preserved Food,Jams,417.4,11,9.930000000000064,4681.37
2012-02-06,2012-02-08,Processed Meat,Bacon,20.98,38,85.68,790.08
2012-02-06,2012-02-08,Processed Meat,Smoked Salmon,5.98,35,-61.9,214.58
2012-02-06,2012-02-08,Processed Meat,Bacon,20.98,10,787.2228,207.91
2012-02-06,2012-02-08,Processed Meat,Smoked Salmon,5.98,9,1246.7459999999999,55.18
2012-02-06,2012-02-06,Processed Meat,Smoked Salmon,4.98,1,4.302,7.0
2012-02-06,2012-02-08,Canned Foods,Wild Berry,3499.99,1,-104.21530000000001,3457.99
2012-02-07,2012-02-07,Processed Meat,Fresh Water Eel,35.48,10,-1191.13,340.42
2012-02-07,2012-02-07,Canned Foods,Assorted Fruits,99.99,3,-95.52,307.29
2012-02-07,2012-02-09,Processed Meat,Foie Gras,30.98,13,19.57,373.01
2012-02-08,2012-02-10,Processed Meat,Smoked Salmon,5.28,47,-75.25,257.25
2012-02-08,2012-02-10,Processed Meat,Smoked Salmon,5.28,12,-75.25,65.68
2012-02-09,2012-02-10,Canned Foods,Assorted Fruits,29.1,14,-6.34,404.59
2012-02-09,2012-02-12,Canned Foods,Quail Eggs,110.99,3,-186.67,282.49
2012-02-10,2012-02-17,Canned Foods,Quail Eggs,55.99,13,-211.695,588.91
2012-02-10,2012-02-12,Processed Meat,Fresh Water Eel,120.33,1,-64.78,134.96
2012-02-10,2012-02-11,Canned Foods,Quail Eggs,205.99,2,-620.829,343.3
2012-02-13,2012-02-15,Canned Foods,Quail Eggs,65.99,8,-46.676,486.81
2012-02-13,2012-02-15,Canned Foods,Quail Eggs,20.99,5,-281.78639999999996,89.17
2012-02-13,2012-02-14,Preserved Food,Jams,286.85,5,335.4642,1431.86
2012-02-17,2012-02-19,Canned Foods,Assorted Fruits,39.98,3,-79.18,116.14
2012-02-18,2012-02-23,Processed Meat,Jelly Fish,56.96,14,596.8086,864.94
2012-02-18,2012-02-23,Canned Foods,Sliced Pineapple,442.14,13,3867.6363,5605.27
2012-02-19,2012-02-21,Processed Meat,Bacon,6.75,4,13.905999999999999,29.37
2012-02-19,2012-02-21,Preserved Food,Sundried Tomatoes,243.98,4,539.69,1026.24
2012-02-20,2012-02-21,Preserved Food,Pickle,100.98,9,-1341.11,894.58
2012-02-20,2012-02-21,Processed Meat,Jelly Fish,40.98,12,275.5,483.59
2012-02-22,2012-02-24,Processed Meat,Foie Gras,3.28,5,3.9,17.33
2012-02-22,2012-02-28,Processed Meat,Smoked Salmon,55.98,1,-54.87,53.56
2012-02-22,2012-02-26,Processed Meat,Smoked Salmon,26.38,7,130.6515,189.35
2012-02-22,2012-02-26,Processed Meat,Fresh Water Eel,155.06,7,738.3068999999999,1070.01
2012-02-22,2012-02-24,Preserved Food,Marmalade,4.91,5,-126.09799999999998,25.77
2012-02-23,2012-02-25,Processed Meat,Bacon,12.97,8,65.496,104.78
2012-02-24,2012-02-27,Processed Meat,Foie Gras,3.34,11,-21.168,39.51
2012-02-26,2012-02-27,Processed Meat,Fresh Water Eel,155.06,11,334.5141,1668.99
2012-02-26,2012-02-26,Processed Meat,Bacon,52.4,2,0.852,107.31
2012-02-26,2012-02-27,Processed Meat,Smoked Salmon,4.98,4,348.198,21.86
2012-02-26,2012-02-27,Preserved Food,Marmalade,18.84,5,-99.66879999999999,90.44
2012-02-26,2012-02-26,Preserved Food,Marmalade,46.94,3,-346.15,152.93
2012-02-28,2012-02-29,Processed Meat,Bacon,5.53,10,-46.1265,59.09
2012-02-28,2012-02-29,Processed Meat,Foie Gras,2.21,10,-6.84,21.33
2012-02-28,2012-02-29,Processed Meat,Smoked Salmon,5.43,4,-556.5406,21.58
2012-02-28,2012-02-29,Processed Meat,Pacific Squid,10.98,1,-137.63889999999998,11.95
2012-03-01,2012-03-04,Processed Meat,Smoked Salmon,8.01,7,31.0,56.23
2012-03-02,2012-03-04,Canned Foods,Quail Eggs,205.99,13,1489.8410999999999,2159.19
2012-03-03,2012-03-05,Canned Foods,Quail Eggs,20.99,12,150.16469999999998,217.63
2012-03-04,2012-03-07,Processed Meat,Smoked Salmon,6.48,21,-41.99,140.9
2012-03-04,2012-03-06,Processed Meat,Bacon,6.81,35,-73.62299999999999,223.09
2012-03-04,2012-03-05,Processed Meat,Bacon,15.99,4,-39.640499999999996,73.9
2012-03-07,2012-03-09,Preserved Food,Jams,217.85,11,835.46,1803.62
2012-03-07,2012-03-10,Preserved Food,Jams,209.37,2,-344.82,347.95
2012-03-08,2012-03-13,Processed Meat,Bacon,5.8,46,-106.421,273.05
2012-03-08,2012-03-10,Processed Meat,Bacon,11.7,3,-317.03,34.67
2012-03-08,2012-03-09,Canned Foods,Assorted Fruits,30.98,4,-170.212,126.71
2012-03-10,2012-03-11,Processed Meat,Smoked Salmon,12.28,13,115.21619999999999,166.98
2012-03-10,2012-03-11,Processed Meat,Bacon,5.53,8,501.90299999999996,45.81
2012-03-10,2012-03-11,Processed Meat,Smoked Salmon,55.98,9,746.886,475.61
2012-03-11,2012-03-13,Processed Meat,Fresh Water Eel,48.91,8,-140.21,368.85
2012-03-12,2012-03-14,Processed Meat,Bacon,387.99,6,179.59799999999998,2262.76
2012-03-13,2012-03-15,Processed Meat,Tuna,4.71,3,-7.76,13.9
2012-03-15,2012-03-16,Processed Meat,Smoked Salmon,7.4,5,8.9046,36.22
2012-03-15,2012-03-15,Canned Foods,Wild Berry,599.99,14,-10.346,8026.07
2012-03-15,2012-03-16,Canned Foods,Quail Eggs,125.99,2,26.621999999999968,211.91
2012-03-16,2012-03-16,Processed Meat,Foie Gras,3.38,35,26.09,123.62
2012-03-16,2012-03-16,Processed Meat,Fresh Water Eel,15.7,7,-156.76,108.13
2012-03-16,2012-03-18,Processed Meat,Bacon,18.94,4,4651.206,77.21
2012-03-18,2012-03-19,Processed Meat,Jelly Fish,8.67,12,555.5699999999999,106.97
2012-03-18,2012-03-20,Canned Foods,Assorted Fruits,73.98,6,-48.006,444.98
2012-03-18,2012-03-20,Preserved Food,Marmalade,30.93,4,-281.20259999999996,117.22
2012-03-18,2012-03-18,Canned Foods,Sliced Pineapple,90.97,5,234.68399999999997,425.54
2012-03-20,2012-03-22,Processed Meat,Bacon,5.98,56,87.601,342.87
2012-03-21,2012-03-23,Processed Meat,Oysters (Clam),2.61,52,35.92,125.43
2012-03-22,2012-03-22,Processed Meat,Caviar,11.58,3,-88.69,37.87
2012-03-22,2012-03-23,Processed Meat,Jelly Fish,7.77,10,-17.806600000000003,83.3
2012-03-22,2012-03-24,Processed Meat,Bacon,3.58,2,-54.208,8.6
2012-03-23,2012-03-26,Processed Meat,Bacon,6.81,10,-183.34400000000002,68.9
2012-03-25,2012-03-27,Canned Foods,Assorted Fruits,15.98,7,-13.22748,113.92
2012-03-25,2012-03-27,Processed Meat,Smoked Salmon,30.98,6,-165.00400000000002,171.38
2012-03-25,2012-03-28,Processed Meat,Jelly Fish,81.32,1,-43.0353,81.25
2012-03-27,2012-03-29,Processed Meat,Bacon,3.36,11,-310.49255999999997,36.61
2012-03-27,2012-03-28,Processed Meat,Smoked Salmon,4.98,7,225.882,35.53
2012-03-28,2012-03-30,Preserved Food,Marmalade,22.23,1,-10.74,26.68
2012-03-31,2012-04-01,Processed Meat,Bacon,6.81,13,-29.5895,90.88
2012-03-31,2012-04-01,Processed Meat,Smoked Salmon,4.98,3,-42.61,19.78
2012-04-01,2012-04-02,Preserved Food,Sundried Tomatoes,26.64,32,90.04,813.66
2012-04-01,2012-04-02,Processed Meat,Smoked Salmon,9.99,53,74.73,571.93
2012-04-01,2012-04-02,Processed Meat,Tuna,3.55,47,27.37,169.19
2012-04-01,2012-04-01,Canned Foods,Assorted Fruits,40.98,11,-49.28,472.69
2012-04-04,2012-04-06,Processed Meat,Fresh Water Eel,80.98,13,-1329.81,998.73
2012-04-04,2012-04-06,Canned Foods,Quail Eggs,115.99,11,763.278,1106.2
2012-04-05,2012-04-06,Canned Foods,Sliced Pineapple,150.98,11,1157.1644999999999,1677.05
2012-04-05,2012-04-07,Processed Meat,Fresh Water Eel,415.88,3,857.7735,1243.15
2012-04-05,2012-04-07,Canned Foods,Quail Eggs,195.99,7,810.2669999999999,1174.3
2012-04-05,2012-04-05,Processed Meat,Tuna,1.26,10,-16.3,13.27
2012-04-06,2012-04-06,Processed Meat,Fresh Water Eel,113.64,22,-609.09,2450.07
2012-04-07,2012-04-08,Processed Meat,Smoked Salmon,18.97,12,66.14,227.75
2012-04-07,2012-04-11,Processed Meat,Smoked Salmon,6.48,10,-133.98,72.26
2012-04-08,2012-04-08,Processed Meat,Smoked Salmon,35.44,9,-0.14000000000000057,321.01
2012-04-08,2012-04-10,Preserved Food,Marmalade,22.23,10,153.62159999999997,222.64
2012-04-08,2012-04-09,Canned Foods,Quail Eggs,65.99,2,-159.236,117.46
2012-04-09,2012-04-16,Canned Foods,Assorted Fruits,35.41,1,-90.94,32.51
2012-04-09,2012-04-09,Processed Meat,Fresh Water Eel,16.74,9,-142.75,155.59
2012-04-09,2012-04-09,Processed Meat,Bacon,1.98,8,-115.71300000000001,16.74
2012-04-09,2012-04-10,Canned Foods,Quail Eggs,35.99,10,210.55349999999996,305.15
2012-04-09,2012-04-12,Processed Meat,Tuna,5.81,7,-269.48879999999997,41.65
2012-04-10,2012-04-12,Processed Meat,Jelly Fish,40.98,4,67.98,173.29
2012-04-10,2012-04-11,Processed Meat,Bacon,2.88,4,1.071,11.86
2012-04-11,2012-04-13,Preserved Food,Pickle,48.58,40,-1414.41,2041.6
2012-04-11,2012-04-14,Preserved Food,Marmalade,105.98,40,950.68,4135.88
2012-04-11,2012-04-12,Processed Meat,Smoked Salmon,7.04,4,-5.41,28.05
2012-04-11,2012-04-12,Preserved Food,Marmalade,17.67,46,35.08,795.27
2012-04-11,2012-04-13,Canned Foods,Quail Eggs,65.99,12,459.79529999999994,666.37
2012-04-15,2012-04-19,Processed Meat,Foie Gras,7.08,14,-99.946,107.72
2012-04-15,2012-04-15,Preserved Food,Jams,145.98,13,-318.15,1987.71
2012-04-15,2012-04-16,Processed Meat,Foie Gras,2.1,5,493.95599999999996,10.05
2012-04-15,2012-04-16,Processed Meat,Caviar,15.67,13,-1.3201999999999998,187.23
2012-04-15,2012-04-17,Processed Meat,Foie Gras,2.88,6,-56.35,17.48
2012-04-15,2012-04-16,Processed Meat,Smoked Salmon,6.48,1,-14.59,7.79
2012-04-16,2012-04-18,Preserved Food,Marmalade,107.53,44,1116.98,4348.55
2012-04-16,2012-04-18,Preserved Food,Marmalade,107.53,11,750.1266,1087.14
2012-04-17,2012-04-19,Processed Meat,Foie Gras,2.6,2,-256.56399999999996,5.59
2012-04-17,2012-04-20,Canned Foods,Quail Eggs,200.99,9,1071.3216,1552.64
2012-04-19,2012-04-20,Processed Meat,Foie Gras,2.6,12,97.69800000000001,33.14
2012-04-20,2012-04-27,Preserved Food,Marmalade,27.42,5,-5.179999999999993,139.97
2012-04-20,2012-04-22,Preserved Food,Jams,320.64,3,104.48,908.91
2012-04-20,2012-04-22,Canned Foods,Quail Eggs,175.99,11,-19.432000000000002,1527.36
2012-04-20,2012-04-21,Processed Meat,Smoked Salmon,6.68,12,-24.485999999999997,82.52
2012-04-20,2012-04-22,Processed Meat,Fresh Water Eel,95.99,7,-131.054,727.85
2012-04-20,2012-04-27,Preserved Food,Marmalade,8.37,1,-0.36000000000000654,10.82
2012-04-21,2012-04-22,Preserved Food,Jams,212.6,14,611.11,2931.79
2012-04-22,2012-04-23,Canned Foods,Assorted Fruits,8.12,3,-31.62,28.11
2012-04-22,2012-04-23,Processed Meat,Foie Gras,1.76,16,-0.06000000000000005,30.93
2012-04-23,2012-04-28,Processed Meat,Pacific Squid,10.23,10,-21.6384,106.67
2012-04-23,2012-04-24,Processed Meat,Caviar,9.78,7,-62.804,65.1
2012-04-23,2012-04-25,Processed Meat,Smoked Salmon,6.78,13,39.816,94.12
2012-04-24,2012-04-25,Preserved Food,Jams,159.31,3,74.892,480.26
2012-04-25,2012-04-27,Processed Meat,Smoked Salmon,6.48,9,-29.06,64.17
2012-04-29,2012-04-30,Preserved Food,Sundried Tomatoes,500.98,3,1384.452,1502.79
2012-04-29,2012-04-30,Processed Meat,Pacific Squid,8.45,6,-8.456,50.59
2012-05-01,2012-05-02,Preserved Food,Marmalade,40.89,49,94.96,2092.92
2012-05-01,2012-05-02,Preserved Food,Marmalade,40.89,12,94.96,512.55
2012-05-01,2012-05-03,Preserved Food,Sundried Tomatoes,90.98,11,23.537999999999997,1050.99
